game_date,pitcher,batter,pitch_type,release_speed,release_spin_rate,pfx_x,pfx_z,plate_x,plate_z,balls,strikes,outs_when_up,inning,inning_topbot,on_1b,on_2b,on_3b,bat_score,fld_score,stand,p_throws,home_team,away_team,at_bat_number,pitch_number
2025-10-04,686973,641857,FF,99.1,2471,-0.71,1.46,-2.411708813913615,4.473247262923626,0,2,1,7,Top,,,,1,2,L,R,TOR,NYY,48,3
2025-10-04,686973,641857,FF,100.2,2390,-0.97,1.26,-0.2788450747058161,3.1321555371418635,0,1,1,7,Top,,,,1,2,L,R,TOR,NYY,48,2
2025-10-04,686973,641857,FF,99.6,2269,-0.48,1.48,0.6679399530688321,2.9845417139905654,0,0,1,7,Top,,,,1,2,L,R,TOR,NYY,48,1
2025-10-04,686973,665862,CH,94.8,1767,-1.06,0.16,-1.1429686478213363,2.869446064103318,2,2,0,7,Top,,,,1,2,L,R,TOR,NYY,47,6
2025-10-04,686973,665862,FF,99.6,2294,-0.73,1.38,-1.2329361643515857,4.125499847048804,1,2,0,7,Top,,,,1,2,L,R,TOR,NYY,47,5
2025-10-04,686973,665862,KC,90.1,2371,0.29,-0.26,-0.5028838933799578,2.573220456879593,1,2,0,7,Top,,,,1,2,L,R,TOR,NYY,47,4
2025-10-04,686973,665862,CH,94.5,1750,-1.1,0.11,-0.4689413458998255,2.6975482682443213,1,1,0,7,Top,,,,1,2,L,R,TOR,NYY,47,3
2025-10-04,686973,665862,CH,94.1,1523,-0.99,-0.01,0.2026372753273637,1.4179502291653736,0,1,0,7,Top,,,,1,2,L,R,TOR,NYY,47,2
2025-10-04,686973,665862,KC,89.0,2383,0.17,-0.63,-0.3048059287893033,2.0918002309261516,0,0,0,7,Top,,,,1,2,L,R,TOR,NYY,47,1
2025-10-04,666808,672386,FC,98.7,2626,0.1,0.89,0.7258016566036415,3.3412446739074984,1,2,2,6,Bot,,,,2,1,R,R,TOR,NYY,46,4
2025-10-04,666808,672386,SL,87.9,2657,0.82,-0.14,-0.7677520040164332,1.5219136496654886,1,1,2,6,Bot,,,,2,1,R,R,TOR,NYY,46,3
2025-10-04,666808,672386,FC,97.5,2509,-0.04,0.83,0.3938451601146653,2.823881993896249,1,0,2,6,Bot,,,,2,1,R,R,TOR,NYY,46,2
2025-10-04,666808,672386,SL,89.5,2569,0.3,-0.11,-1.7191398572869436,4.45305483116481,0,0,2,6,Bot,,,,2,1,R,R,TOR,NYY,46,1
2025-10-04,666808,680718,FC,98.0,2515,-0.2,0.86,-0.1930451323519721,2.5923332533293073,0,0,1,6,Bot,,,,2,1,L,R,TOR,NYY,45,1
2025-10-04,666808,665489,SL,88.8,2803,1.03,-0.23,-0.2474283407072807,2.106807842580733,2,2,0,6,Bot,,,,2,1,R,R,TOR,NYY,44,5
2025-10-04,666808,665489,SI,95.9,2465,-0.3,0.63,0.5801216471992812,2.714634572847787,2,1,0,6,Bot,,,,2,1,R,R,TOR,NYY,44,4
2025-10-04,666808,665489,SL,87.8,2720,0.69,-0.15,-0.9111236096880576,2.620639166541479,1,1,0,6,Bot,,,,2,1,R,R,TOR,NYY,44,3
2025-10-04,666808,665489,SI,96.7,2366,-0.67,0.53,-0.5699444092594209,2.5420209978033537,1,0,0,6,Bot,,,,2,1,R,R,TOR,NYY,44,2
2025-10-04,666808,665489,SI,95.8,2473,-0.69,0.88,-0.6504213254923707,4.164190030679927,0,0,0,6,Bot,,,,2,1,R,R,TOR,NYY,44,1
2025-10-04,686973,519317,FF,100.7,2401,-0.84,1.29,-0.0836442845564708,3.183929173177172,1,2,2,6,Top,641355,663757,669224,1,2,R,R,TOR,NYY,43,4
2025-10-04,686973,519317,FF,99.9,2345,-0.76,1.27,-0.423735917606508,3.77732071208254,1,1,2,6,Top,641355,663757,669224,1,2,R,R,TOR,NYY,43,3
2025-10-04,686973,519317,KC,90.2,2434,0.22,-0.42,0.1432698761799481,2.243948790551252,1,0,2,6,Top,641355,663757,669224,1,2,R,R,TOR,NYY,43,2
2025-10-04,686973,519317,KC,90.2,2364,0.14,-0.16,0.980617892971051,1.9209821887010787,0,0,2,6,Top,641355,663757,669224,1,2,R,R,TOR,NYY,43,1
2025-10-04,592332,700250,FF,95.7,2317,-1.15,1.41,0.6663629945882192,2.278820656912865,1,1,1,6,Top,641355,663757,669224,1,2,L,R,TOR,NYY,42,3
2025-10-04,592332,700250,FS,85.7,1670,-1.29,0.28,1.0495330847694258,0.6598563397656227,0,1,1,6,Top,641355,663757,669224,1,2,L,R,TOR,NYY,42,2
2025-10-04,592332,700250,FS,86.1,1727,-1.36,0.36,0.4774664947673275,1.3002085692212957,0,0,1,6,Top,641355,663757,669224,1,2,L,R,TOR,NYY,42,1
2025-10-04,592332,641355,FF,94.3,2292,-0.95,1.33,-0.3585099123488147,1.3527776719889704,3,0,1,6,Top,663757,669224,683011,0,2,L,R,TOR,NYY,41,4
2025-10-04,592332,641355,FS,83.0,1572,-1.43,0.42,0.385414532584537,1.2598528825499065,2,0,1,6,Top,663757,669224,683011,0,2,L,R,TOR,NYY,41,3
2025-10-04,592332,641355,FF,95.3,2329,-0.98,1.44,-0.9125128865142786,1.36511921761825,1,0,1,6,Top,663757,669224,683011,0,2,L,R,TOR,NYY,41,2
2025-10-04,592332,641355,FS,84.7,1431,-1.12,0.64,1.3246095685784909,1.7040964315316889,0,0,1,6,Top,663757,669224,683011,0,2,L,R,TOR,NYY,41,1
2025-10-04,592332,592450,FS,86.1,1476,-1.34,-0.09,1.0976681863171176,1.0016887714842175,3,2,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,8
2025-10-04,592332,592450,FF,97.0,2248,-0.98,1.32,-0.8485847826506496,3.0351540129671424,3,2,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,7
2025-10-04,592332,592450,FS,87.7,1606,-1.43,0.49,-0.0810998425503224,0.8449582335216688,2,2,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,6
2025-10-04,592332,592450,FS,85.3,1257,-0.94,0.3,-0.3214460283315942,3.805724315546735,2,2,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,5
2025-10-04,592332,592450,FS,87.4,1426,-1.4,0.4,-0.4181391884379808,2.0408488666529534,2,1,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,4
2025-10-04,592332,592450,FF,96.5,2096,-0.92,1.06,0.2720301637281894,1.1574676877951655,1,1,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,3
2025-10-04,592332,592450,FS,87.7,1576,-1.41,0.11,1.5469965813698323,-0.0941717922710494,0,1,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,2
2025-10-04,592332,592450,FF,96.9,2355,-1.01,1.5,0.5120728019246015,2.257941008494491,0,0,0,6,Top,663757,669224,683011,0,2,R,R,TOR,NYY,40,1
2025-10-04,592332,663757,FS,85.7,1437,-1.22,0.17,-1.248770089989881,3.0307481282123994,3,2,0,6,Top,669224,,683011,0,2,L,R,TOR,NYY,39,6
2025-10-04,592332,663757,FF,95.5,2274,-1.08,1.35,-0.0489907283795778,2.400985136853138,3,1,0,6,Top,669224,,683011,0,2,L,R,TOR,NYY,39,5
2025-10-04,592332,663757,FF,95.0,2347,-1.23,1.33,-0.8439861321264837,2.304763639975854,3,0,0,6,Top,669224,,683011,0,2,L,R,TOR,NYY,39,4
2025-10-04,592332,663757,FS,86.0,1609,-1.34,0.56,1.0522834582901224,0.8029549307893107,2,0,0,6,Top,669224,,683011,0,2,L,R,TOR,NYY,39,3
2025-10-04,592332,663757,FS,86.1,1211,-1.16,0.41,0.5487826655629249,0.5087749018629282,1,0,0,6,Top,669224,,683011,0,2,L,R,TOR,NYY,39,2
2025-10-04,592332,663757,FS,84.8,1133,-1.02,-0.23,-1.3732513641174466,2.5564192503255088,0,0,0,6,Top,669224,,683011,0,2,L,R,TOR,NYY,39,1
2025-10-04,592332,669224,FF,94.9,2009,-0.84,1.23,0.4479381880767292,1.9746689105092483,0,0,0,6,Top,,683011,,0,2,L,R,TOR,NYY,38,1
2025-10-04,592332,683011,SL,85.3,2234,0.13,0.21,0.3841859235900682,2.561698123626303,0,2,0,6,Top,,,,0,2,R,R,TOR,NYY,37,3
2025-10-04,592332,683011,SL,85.6,2156,0.07,0.26,0.901776602217392,1.8095445229089364,0,1,0,6,Top,,,,0,2,R,R,TOR,NYY,37,2
2025-10-04,592332,683011,FF,95.1,1967,-0.72,1.12,-0.5757686309824621,2.2979502515347456,0,0,0,6,Top,,,,0,2,R,R,TOR,NYY,37,1
2025-10-04,666808,664770,FC,97.1,2520,0.22,0.53,0.2628997162650949,2.146878782067642,2,0,2,5,Bot,,,,2,0,L,R,TOR,NYY,36,3
2025-10-04,666808,664770,FC,97.7,2541,0.09,0.61,0.3939087701365453,3.4297185683560896,1,0,2,5,Bot,,,,2,0,L,R,TOR,NYY,36,2
2025-10-04,666808,664770,FC,98.7,2477,0.07,0.78,-0.302270864293663,3.84809431327205,0,0,2,5,Bot,,,,2,0,L,R,TOR,NYY,36,1
2025-10-04,666808,543807,SL,88.1,2759,1.28,-0.05,1.013610656346917,1.450604144961956,2,2,1,5,Bot,,,,2,0,R,R,TOR,NYY,35,5
2025-10-04,666808,543807,SL,87.8,2790,1.13,-0.03,-0.768794597735788,2.4698053809056524,2,1,1,5,Bot,,,,2,0,R,R,TOR,NYY,35,4
2025-10-04,666808,543807,SL,88.3,2852,1.18,-0.05,0.4726261065977022,1.0228470688592592,1,1,1,5,Bot,,,,2,0,R,R,TOR,NYY,35,3
2025-10-04,666808,543807,SL,88.2,2724,1.07,-0.04,-1.6392345861162545,2.827613275126222,0,1,1,5,Bot,,,,2,0,R,R,TOR,NYY,35,2
2025-10-04,666808,543807,SL,88.8,2636,0.78,-0.06,0.0540046767203516,2.8482332743923977,0,0,1,5,Bot,,,,2,0,R,R,TOR,NYY,35,1
2025-10-04,666808,676391,FC,98.2,2747,-0.28,0.46,-0.2190590189920095,1.83528146395593,1,0,0,5,Bot,,,,2,0,R,R,TOR,NYY,34,2
2025-10-04,666808,676391,FC,98.8,2729,-0.34,0.52,1.1383147809680965,2.1157335659775782,0,0,0,5,Bot,,,,2,0,R,R,TOR,NYY,34,1
2025-10-04,592332,641857,FS,86.1,1346,-1.33,-0.24,-0.5380822040930202,1.511957745719986,1,2,2,5,Top,,,,0,2,L,R,TOR,NYY,33,5
2025-10-04,592332,641857,FF,96.6,2290,-0.88,1.31,0.5026447204308866,2.2038253754782455,1,2,2,5,Top,,,,0,2,L,R,TOR,NYY,33,4
2025-10-04,592332,641857,FF,97.3,2151,-0.91,1.14,-1.1652233358474922,3.135564023026231,0,2,2,5,Top,,,,0,2,L,R,TOR,NYY,33,3
2025-10-04,592332,641857,FF,96.3,2168,-0.92,1.25,-0.7638170989602234,2.725043849376431,0,1,2,5,Top,,,,0,2,L,R,TOR,NYY,33,2
2025-10-04,592332,641857,FF,95.1,2089,-0.89,1.34,-0.2052515354318513,2.3105578333421173,0,0,2,5,Top,,,,0,2,L,R,TOR,NYY,33,1
2025-10-04,592332,665862,FS,85.3,1640,-1.38,0.34,-0.1083348275483808,1.6490684964291118,1,1,1,5,Top,,,,0,2,L,R,TOR,NYY,32,3
2025-10-04,592332,665862,FS,84.8,1528,-1.21,0.54,-0.1481967183831587,1.5177050831345689,1,0,1,5,Top,,,,0,2,L,R,TOR,NYY,32,2
2025-10-04,592332,665862,FF,94.8,1972,-0.75,1.19,-0.1966904395225772,1.4299539957867575,0,0,1,5,Top,,,,0,2,L,R,TOR,NYY,32,1
2025-10-04,592332,519317,FF,95.8,2141,-0.95,1.25,-0.2956350639184829,2.835382038711868,0,0,0,5,Top,,,,0,2,R,R,TOR,NYY,31,1
2025-10-04,657612,665926,SI,89.2,2227,1.47,-0.59,1.1159557597403875,1.5134260412241276,0,2,2,4,Bot,,,,2,0,L,L,TOR,NYY,30,3
2025-10-04,657612,665926,SI,88.7,2084,1.27,-0.74,0.1926474386506034,1.6325715383436523,0,1,2,4,Bot,,,,2,0,L,L,TOR,NYY,30,2
2025-10-04,657612,665926,SI,88.2,2104,1.5,-0.46,0.2076367952636375,1.9437771169497395,0,0,2,4,Bot,,,,2,0,L,L,TOR,NYY,30,1
2025-10-04,657612,623993,SI,88.9,2171,1.54,-0.29,-0.0257903462710265,2.4430237544587814,3,2,1,4,Bot,,,,2,0,R,L,TOR,NYY,29,6
2025-10-04,657612,623993,SI,88.0,2172,1.29,-0.64,1.0617517393950016,1.6108409009941664,3,1,1,4,Bot,,,,2,0,R,L,TOR,NYY,29,5
2025-10-04,657612,623993,FF,88.8,2164,1.48,0.33,-0.8101543401523685,2.280859598291228,2,1,1,4,Bot,,,,2,0,R,L,TOR,NYY,29,4
2025-10-04,657612,623993,SI,87.5,2141,1.13,-0.58,1.413176665550805,2.701220277402652,1,1,1,4,Bot,,,,2,0,R,L,TOR,NYY,29,3
2025-10-04,657612,623993,SI,88.7,2247,1.42,-0.38,1.498917622573276,2.1360998593750433,0,1,1,4,Bot,,,,2,0,R,L,TOR,NYY,29,2
2025-10-04,657612,623993,SI,88.0,2040,0.99,-0.37,-0.2226076199108888,1.950662787682555,0,0,1,4,Bot,,,,2,0,R,L,TOR,NYY,29,1
2025-10-04,657612,662139,SI,87.5,2041,0.97,-0.55,0.2140090903424776,1.9967112748986489,2,1,0,4,Bot,,,,2,0,L,L,TOR,NYY,28,4
2025-10-04,657612,662139,FF,88.6,2118,1.35,0.47,-0.3542843632972554,3.8496045359260833,1,1,0,4,Bot,,,,2,0,L,L,TOR,NYY,28,3
2025-10-04,657612,662139,SI,86.8,2023,1.1,-0.45,0.4547601330541104,2.2733299261639814,1,0,0,4,Bot,,,,2,0,L,L,TOR,NYY,28,2
2025-10-04,657612,662139,SI,86.0,2022,1.25,-0.54,1.0379379710184375,2.4309356959935537,0,0,0,4,Bot,,,,2,0,L,L,TOR,NYY,28,1
2025-10-04,592332,700250,FS,86.1,1560,-1.29,0.29,0.541457134571051,1.235207166868995,1,2,2,4,Top,,,,0,2,L,R,TOR,NYY,27,4
2025-10-04,592332,700250,FS,87.2,1605,-1.41,0.12,1.1742472259858512,0.3975552811024609,0,2,2,4,Top,,,,0,2,L,R,TOR,NYY,27,3
2025-10-04,592332,700250,FF,96.7,2368,-0.92,1.48,0.6644594739730391,3.000954154099574,0,1,2,4,Top,,,,0,2,L,R,TOR,NYY,27,2
2025-10-04,592332,700250,FS,85.3,1431,-1.13,0.53,0.0025639210340622,1.5145531626366386,0,0,2,4,Top,,,,0,2,L,R,TOR,NYY,27,1
2025-10-04,592332,641355,FS,83.2,1566,-1.2,-0.11,-0.798004514348795,1.8405669522877517,3,1,1,4,Top,,,,0,2,L,R,TOR,NYY,26,5
2025-10-04,592332,641355,FF,92.6,2121,-1.07,1.34,-0.6040143007570395,3.3190212863693587,3,0,1,4,Top,,,,0,2,L,R,TOR,NYY,26,4
2025-10-04,592332,641355,FS,82.7,1430,-1.27,-0.09,-0.8462149823996994,2.622353946868161,2,0,1,4,Top,,,,0,2,L,R,TOR,NYY,26,3
2025-10-04,592332,641355,FS,84.8,1581,-1.34,0.25,0.428390445342083,0.3065240277409846,1,0,1,4,Top,,,,0,2,L,R,TOR,NYY,26,2
2025-10-04,592332,641355,FF,94.8,2167,-0.81,1.39,0.5628650730737903,1.2528839806723375,0,0,1,4,Top,,,,0,2,L,R,TOR,NYY,26,1
2025-10-04,592332,592450,FF,96.1,2188,-0.89,1.19,-0.6899918438704329,3.5590666237397532,0,0,0,4,Top,,,,0,2,R,R,TOR,NYY,25,1
2025-10-04,657612,672386,SI,88.4,2095,1.25,-0.59,-0.6872069570700936,1.5416916820164732,2,2,2,3,Bot,680718,665489,,2,0,R,L,TOR,NYY,24,5
2025-10-04,657612,672386,FF,89.3,2132,1.3,0.44,-0.2032895882836447,4.087971790890164,1,2,2,3,Bot,680718,665489,,2,0,R,L,TOR,NYY,24,4
2025-10-04,657612,672386,SI,89.0,2072,1.32,-0.56,0.2851943102960905,2.356176567734775,1,1,2,3,Bot,680718,665489,,2,0,R,L,TOR,NYY,24,3
2025-10-04,657612,672386,FF,89.0,2086,1.5,0.03,0.2475949773333137,3.4919141994358127,0,1,2,3,Bot,680718,665489,,2,0,R,L,TOR,NYY,24,2
2025-10-04,657612,672386,SI,88.6,2052,1.32,-0.61,0.6335990454017122,2.543642406276159,0,0,2,3,Bot,680718,665489,,2,0,R,L,TOR,NYY,24,1
2025-10-04,657612,680718,SI,88.9,2077,1.04,-0.78,0.6103729715608346,2.480140363758639,0,2,2,3,Bot,665489,,,2,0,L,L,TOR,NYY,23,3
2025-10-04,657612,680718,SI,87.5,2064,0.97,-0.63,0.4266500010985918,1.6525836840434938,0,1,2,3,Bot,665489,,,2,0,L,L,TOR,NYY,23,2
2025-10-04,657612,680718,SI,88.4,2127,1.11,-0.62,-0.3689839273592474,2.4175589010341905,0,0,2,3,Bot,665489,,,2,0,L,L,TOR,NYY,23,1
2025-10-04,661563,665489,FF,97.2,2515,0.14,1.02,0.8174444025178578,2.278335715457376,1,2,2,3,Bot,,,,2,0,R,R,TOR,NYY,22,4
2025-10-04,661563,665489,SL,88.4,2628,0.85,0.15,1.4877053000686713,2.436129275356205,0,2,2,3,Bot,,,,2,0,R,R,TOR,NYY,22,3
2025-10-04,661563,665489,FF,95.8,2526,0.04,1.33,0.4390022599957187,1.813456154516118,0,1,2,3,Bot,,,,2,0,R,R,TOR,NYY,22,2
2025-10-04,661563,665489,FF,96.6,2386,-0.02,1.15,0.8209416593824794,1.942648974497624,0,0,2,3,Bot,,,,2,0,R,R,TOR,NYY,22,1
2025-10-04,661563,664770,FF,93.8,2452,-0.13,1.11,0.576177975886055,2.962849636950386,1,1,1,3,Bot,,,,2,0,L,R,TOR,NYY,21,3
2025-10-04,661563,664770,FF,95.4,2515,-0.11,1.36,-0.3620033586227406,2.057695050962175,1,0,1,3,Bot,,,,2,0,L,R,TOR,NYY,21,2
2025-10-04,661563,664770,FF,95.6,2457,0.13,1.15,-0.2509773668363644,1.0582504817547018,0,0,1,3,Bot,,,,2,0,L,R,TOR,NYY,21,1
2025-10-04,661563,543807,FF,96.0,2549,-0.07,1.44,-0.3490690738854013,2.392393894717766,1,2,0,3,Bot,,,,2,0,R,R,TOR,NYY,20,4
2025-10-04,661563,543807,SL,86.9,2426,0.81,0.29,0.7831564544741697,2.1372190468541663,1,1,0,3,Bot,,,,2,0,R,R,TOR,NYY,20,3
2025-10-04,661563,543807,CH,91.8,1588,-1.42,0.34,0.4549141239989422,0.8392146570896766,0,1,0,3,Bot,,,,2,0,R,R,TOR,NYY,20,2
2025-10-04,661563,543807,FF,95.4,2398,0.08,1.31,0.4531817598816565,1.6244530144048228,0,0,0,3,Bot,,,,2,0,R,R,TOR,NYY,20,1
2025-10-04,592332,663757,FF,94.0,1975,-0.45,1.32,-0.1657975770724178,3.167165184407336,0,0,2,3,Top,,,,0,2,L,R,TOR,NYY,19,1
2025-10-04,592332,669224,FF,94.9,2181,-0.79,1.23,-0.0164426551163309,1.9851420197083829,0,0,1,3,Top,,,,0,2,L,R,TOR,NYY,18,1
2025-10-04,592332,683011,FF,93.8,2192,-0.97,1.36,-0.427100172831695,2.9149612401421736,0,1,0,3,Top,,,,0,2,R,R,TOR,NYY,17,2
2025-10-04,592332,683011,FF,94.7,2071,-0.7,1.3,-0.1463452340305647,2.2243191616211604,0,0,0,3,Top,,,,0,2,R,R,TOR,NYY,17,1
2025-10-04,661563,676391,SL,86.2,2614,0.84,0.38,0.924268055853426,1.7709992543088906,1,2,2,2,Bot,662139,,,2,0,R,R,TOR,NYY,16,5
2025-10-04,661563,676391,FF,95.1,2337,-0.03,1.13,-0.2031748976209578,3.570052819878256,1,2,2,2,Bot,662139,,,2,0,R,R,TOR,NYY,16,4
2025-10-04,661563,676391,SL,88.3,2605,0.7,0.03,1.723461949636051,1.0887682361207034,0,2,2,2,Bot,662139,,,2,0,R,R,TOR,NYY,16,3
2025-10-04,661563,676391,SL,87.0,2618,0.9,0.26,-0.1279807433962133,2.9300822310048775,0,1,2,2,Bot,662139,,,2,0,R,R,TOR,NYY,16,2
2025-10-04,661563,676391,SL,86.7,2493,0.55,0.24,-0.6579709240066213,3.3766915766436356,0,0,2,2,Bot,662139,,,2,0,R,R,TOR,NYY,16,1
2025-10-04,661563,665926,FF,96.6,2500,-0.09,1.13,0.282895692965889,1.794321710204938,0,0,1,2,Bot,662139,,,2,0,L,R,TOR,NYY,15,1
2025-10-04,661563,623993,FF,96.7,2456,-0.13,1.24,-1.114772116595336,3.031326272417708,2,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,9
2025-10-04,661563,623993,SL,87.4,2552,0.66,0.42,1.0385996253836405,1.6908463476768048,2,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,8
2025-10-04,661563,623993,FF,95.9,2328,0.28,1.15,0.5272353899620941,4.051503780658173,1,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,7
2025-10-04,661563,623993,FF,96.2,2225,-0.07,1.08,0.701887506790112,2.607295859766894,1,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,6
2025-10-04,661563,623993,CH,91.8,1644,-1.23,0.46,-0.7265664265089302,2.6855470728124065,1,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,5
2025-10-04,661563,623993,CH,91.0,1513,-1.1,0.29,-2.462124882084594,3.403104414644302,0,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,4
2025-10-04,661563,623993,FF,96.8,2328,-0.17,1.26,0.9074500279939924,2.763860078246357,0,2,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,3
2025-10-04,661563,623993,SL,85.7,2546,0.6,0.15,0.3651019269922078,2.2874362920062103,0,1,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,2
2025-10-04,661563,623993,FF,96.0,2390,-0.16,1.41,0.3276203952520069,2.5028592500175524,0,0,0,2,Bot,662139,,,2,0,L,R,TOR,NYY,14,1
2025-10-04,661563,662139,CH,91.0,1596,-1.33,0.75,-1.1030727289816,2.513442412517097,3,2,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,8
2025-10-04,661563,662139,SL,86.0,2567,0.8,0.37,0.9034110342647502,1.8125049591400584,3,2,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,7
2025-10-04,661563,662139,FF,96.0,2513,-0.02,1.16,0.2168896065380168,2.3458696254940783,3,2,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,6
2025-10-04,661563,662139,FF,96.4,2455,0.04,1.27,-0.103817871275149,4.050784038815888,2,2,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,5
2025-10-04,661563,662139,FF,96.0,2443,0.05,1.34,0.6391449092791799,1.2877552796963547,2,1,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,4
2025-10-04,661563,662139,SL,87.2,2546,0.36,0.99,-1.761021129986231,3.8205572607116025,1,1,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,3
2025-10-04,661563,662139,FF,96.0,2240,-0.14,1.17,1.035396742036797,1.365990260453784,1,0,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,2
2025-10-04,661563,662139,FF,96.0,2113,-0.05,1.18,-0.1548784761169309,3.806349840457245,0,0,0,2,Bot,,,,2,0,L,R,TOR,NYY,13,1
2025-10-04,661563,672386,FF,95.1,2292,-0.19,1.29,-0.4638235841698693,2.6791473117637485,0,0,0,2,Bot,,,,1,0,R,R,TOR,NYY,12,1
2025-10-04,592332,641857,FS,85.2,1551,-1.52,0.16,-0.0408110771471814,2.3259288124476907,3,2,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,7
2025-10-04,592332,641857,FF,94.9,2153,-0.99,1.58,0.0095030497394947,1.759617597028151,3,2,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,6
2025-10-04,592332,641857,FF,93.7,2108,-1.27,1.36,-1.0395967961711294,1.6495452281298957,2,2,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,5
2025-10-04,592332,641857,FF,95.6,2103,-0.85,1.46,-0.3196216332745605,4.368860875956554,1,2,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,4
2025-10-04,592332,641857,FF,95.6,2146,-1.04,1.4,-0.3063954718629624,2.668562432827882,1,1,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,3
2025-10-04,592332,641857,FS,82.6,1386,-1.22,-0.21,-0.9391519267362716,2.3480654192098545,0,1,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,2
2025-10-04,592332,641857,FF,93.9,2196,-1.05,1.4,-0.4282375227109396,2.1457332438748207,0,0,1,2,Top,665862,,,0,1,L,R,TOR,NYY,11,1
2025-10-04,592332,665862,FF,96.3,2081,-0.89,1.24,0.2436664863550935,3.392652680150684,1,2,1,2,Top,,,,0,1,L,R,TOR,NYY,10,4
2025-10-04,592332,665862,FF,94.8,2302,-0.73,1.59,-0.0431409223647477,3.379599720298287,1,1,1,2,Top,,,,0,1,L,R,TOR,NYY,10,3
2025-10-04,592332,665862,FS,85.1,1745,-1.37,0.59,0.2699023945376928,2.0715411603007228,1,0,1,2,Top,,,,0,1,L,R,TOR,NYY,10,2
2025-10-04,592332,665862,FS,84.5,1581,-1.35,0.19,-1.2999727890737796,2.211849528444172,0,0,1,2,Top,,,,0,1,L,R,TOR,NYY,10,1
2025-10-04,592332,519317,FS,85.1,1879,-1.19,0.03,-0.6748885934059259,2.21928297125601,0,2,0,2,Top,,,,0,1,R,R,TOR,NYY,9,3
2025-10-04,592332,519317,FF,95.4,2213,-1.05,1.39,-0.960963575725088,3.4250937438912574,0,1,0,2,Top,,,,0,1,R,R,TOR,NYY,9,2
2025-10-04,592332,519317,SL,85.4,2226,-0.02,0.36,0.5483973490107006,2.8026458883201166,0,0,0,2,Top,,,,0,1,R,R,TOR,NYY,9,1
2025-10-04,661563,680718,FF,96.1,2477,0.21,1.21,0.4846456810134875,4.163364793623689,2,2,2,1,Bot,,,,1,0,L,R,TOR,NYY,8,5
2025-10-04,661563,680718,FF,95.2,2209,-0.03,1.1,1.1467426789105033,2.3016405822106565,2,1,2,1,Bot,,,,1,0,L,R,TOR,NYY,8,4
2025-10-04,661563,680718,CH,91.5,1747,-1.34,0.48,-0.2050802185731077,1.7499945841114013,1,1,2,1,Bot,,,,1,0,L,R,TOR,NYY,8,3
2025-10-04,661563,680718,FF,95.5,2140,-0.05,1.2,-0.9278970335825184,3.638825311438973,0,1,2,1,Bot,,,,1,0,L,R,TOR,NYY,8,2
2025-10-04,661563,680718,FF,95.3,2552,-0.15,1.37,-0.0535933365992501,4.029930606417488,0,0,2,1,Bot,,,,1,0,L,R,TOR,NYY,8,1
2025-10-04,661563,665489,CH,90.3,1625,-1.18,0.5,-0.6217283987641931,2.558623896855604,2,1,2,1,Bot,,,,0,0,R,R,TOR,NYY,7,4
2025-10-04,661563,665489,CH,92.2,1686,-1.33,0.37,0.5867116129563854,0.9222361158131364,1,1,2,1,Bot,,,,0,0,R,R,TOR,NYY,7,3
2025-10-04,661563,665489,SL,85.2,2353,0.52,0.67,-0.3729727526174543,3.073771425545776,1,0,2,1,Bot,,,,0,0,R,R,TOR,NYY,7,2
2025-10-04,661563,665489,FF,95.8,2480,-0.22,1.38,0.1857519791280643,4.169650949182171,0,0,2,1,Bot,,,,0,0,R,R,TOR,NYY,7,1
2025-10-04,661563,664770,FF,94.8,2094,-0.4,1.22,-0.1201413589998666,2.8744096333832325,1,0,1,1,Bot,,,,0,0,L,R,TOR,NYY,6,2
2025-10-04,661563,664770,FF,96.0,2271,-0.56,1.38,-1.026601504565584,3.098216180458742,0,0,1,1,Bot,,,,0,0,L,R,TOR,NYY,6,1
